,title,url,lead_par,date,region
619,"There will be finger-pointing and competing agendas as cargo companies, lawyers, insurers and government agencies try to sort out what went wrong when the Ever Given got stuck — and who must pay.",https://www.nytimes.com/2021/03/31/business/suez-canal-ship-costs.html,"TOKYO — It took six days to free a giant container ship that ran aground and clogged the Suez Canal, one of the world’s most crucial shipping arteries. It could take years to sort out who will pay for the mess.",2021-03-31T10:53:28+0000,Asia Pacific
620,Wednesday: Here’s what recent surveys show. Also: A Cesar Chavez Day visit from the first lady.,https://www.nytimes.com/2021/03/31/us/gavin-newsom-recall.html,Good morning.,2021-03-31T12:38:28+0000,Asia Pacific
621,"The Nepalese-American designer on mistreatment by investors, how he’s kept his business alive and his fears for his mom.",https://www.nytimes.com/2021/03/31/style/prabal-gurung-anti-asian-racism.html,"Prabal Gurung, the Nepalese-American designer, has been a vocal proponent of inclusion and diversity since his first show in 2009. In the wake of the Atlanta shootings and an upswing in anti-Asian violence, he talked to The New York Times about his own experiences and what his work has to do with it.",2021-03-31T14:55:44+0000,Asia Pacific
622,The initiative includes hundreds of billions of dollars to fight climate change.,https://www.nytimes.com/2021/03/31/climate/biden-rolls-out-his-infrastructure-plan.html,"President Biden on Wednesday is announcing the details of his $2 trillion infrastructure initiative, and it includes hundreds of billions of dollars to fight climate change.",2021-03-31T16:31:35+0000,Asia Pacific
623,Videos of the girl and her alleged attacker as violent crowds shamed and beat her created outrage in India.,https://www.nytimes.com/2021/03/31/world/asia/india-rape-paraded.html,"The distraught teenager told family members that their neighbor had pushed her to the floor, stuffed a cloth in her mouth and raped her. The relatives, with a number of villagers, found the man she had accused and beat him.",2021-03-31T17:55:51+0000,Asia Pacific
624,Good news for vaccinating children.,https://www.nytimes.com/2021/03/31/briefing/vaccine-children-yemen-famine.html,"The Pfizer-BioNTech Covid-19 vaccine is extremely effective in adolescents 12 to 15 years old, perhaps even more so than in adults, the companies reported.",2021-03-31T19:34:06+0000,Asia Pacific
625,"The defendants, including the media tycoon Jimmy Lai and the barristers Martin Lee and Margaret Ng, were some of the city’s most prominent activists.",https://www.nytimes.com/2021/03/31/world/asia/hong-kong-democracy-protest.html,"HONG KONG — Seven of Hong Kong’s veteran pro-democracy leaders were found guilty on Thursday of unauthorized assembly, a verdict seen by their supporters as a severe assault on the freedom of speech and other civil liberties that once were core to the city’s identity.",2021-04-01T03:06:25+0000,Asia Pacific
626,The country’s foreign secretary responded forcefully to the recent assault on a Filipino immigrant in New York City. Some have called it hypocritical.,https://www.nytimes.com/2021/04/01/world/asia/asian-attack-new-york-philippines.html,"MANILA — When a Filipino immigrant was brutally attacked this week on a New York City sidewalk, the Philippine foreign secretary went on Twitter and advised his compatriots in the United States to fight back.",2021-04-01T12:04:30+0000,Asia Pacific
627,Thursday: A year of many firsts for the Academy Awards could be a sign of progress in Hollywood. Also: More counties move to reopen.,https://www.nytimes.com/2021/04/01/us/oscars-diversity.html,Good morning.,2021-04-01T12:55:43+0000,Asia Pacific
628,John Sudworth left with his family after a propaganda campaign against him that followed coverage of the origins of Covid-19 and of a crackdown on Muslim minorities.,https://www.nytimes.com/2021/04/01/world/asia/bbc-china-john-sudworth.html,"TAIPEI, Taiwan — A China correspondent for the BBC has left Beijing after coming under intense pressure and being threatened over the British public broadcaster’s coverage of subjects like the origins of Covid-19 and the government’s crackdown on Muslim minorities in the far western region of Xinjiang.",2021-04-01T13:39:32+0000,Asia Pacific
629,"Amit Chaudhuri charts his musical journey in a new book, “Finding the Raga: An Improvisation on Indian Music.”",https://www.nytimes.com/2021/04/01/arts/music/amit-chaudhuri-raga-indian-classical-music.html,"Amit Chaudhuri, an author and vocalist, blends memoir and music appreciation in “Finding the Raga: An Improvisation on Indian Music,” out now from New York Review Books. In it, Chaudhuri charts a personal journey that began with a Western-oriented love for the singer-songwriter tradition, followed by a headlong immersion into Indian classical music.",2021-04-01T14:00:06+0000,Asia Pacific
630,"The security forces have arrested at least 56 reporters, outlawed online news outlets and crippled communications. Young people have stepped in with their phones to help document the brutality.",https://www.nytimes.com/2021/04/01/world/asia/myanmar-journalists-arrests.html,"Ten days after seizing power in Myanmar, the generals issued their first command to journalists: Stop using the words “coup,” “regime” and “junta” to describe the military’s takeover of the government. Few reporters heeded the Orwellian directive, and the junta embraced a new goal — crushing all free expression.",2021-04-01T14:22:59+0000,Asia Pacific
631,"Public awareness of the issue is growing in the country, spurred in part by the work of Uyghur activists, and that is increasing pressure on the government to take action.",https://www.nytimes.com/2021/04/01/world/asia/japan-uyghurs-xinjiang.html,"TOKYO — Last summer, Halmat Rozi, a Uyghur Muslim living in Japan, received a video call from his brother in China’s western Xinjiang region. His brother said he had someone he wanted Mr. Rozi to meet: a Chinese security officer.",2021-04-01T14:39:31+0000,Asia Pacific
632,Threats to pandemic progress everywhere.,https://www.nytimes.com/2021/04/01/briefing/virus-vaccines-hong-kong-uyghurs.html,"Experts around the world are reminding people that despite hope from Covid-19 vaccinations and a clearer path forward, it is much too soon to let down our guard.",2021-04-01T18:29:31+0000,Asia Pacific
633,The Taroko Express train derailed and crashed in a tunnel on the first day of a long holiday weekend.,https://www.nytimes.com/2021/04/01/world/asia/taiwan-train-derails.html,"TAIPEI, Taiwan — The train, cruising in and out of mountain tunnels along Taiwan’s east coast, was packed with people rushing to see family and friends on the first day of a long holiday weekend.",2021-04-02T03:08:21+0000,Asia Pacific
634,"A train traveling along Taiwan’s east coast flew off the rails and slammed into the walls of a tunnel. Dozens of people were killed in the crash, the deadliest train accident in Taiwan in decades.",https://www.nytimes.com/video/world/asia/100000007688566/taiwan-train-crash.html,"A train traveling along Taiwan’s east coast flew off the rails and slammed into the walls of a tunnel. Dozens of people were killed in the crash, the deadliest train accident in Taiwan in decades.",2021-04-02T13:54:45+0000,Asia Pacific
635,"How the country became primed for a sort of violence, and a sort of dictatorship, that had grown rare.",https://www.nytimes.com/2021/04/02/world/asia/myanmar-coup-military-dictatorships.html,"Myanmar’s rulers this week crossed a threshold few governments breach anymore: They have killed, by most estimates, more than 500 unarmed citizens of their own country.",2021-04-02T14:09:08+0000,Asia Pacific
636,"Tired of housework and an unhappy marriage, a 56-year-old woman has been on a six-month jaunt across China that has challenged deep-rooted gender norms.",https://www.nytimes.com/2021/04/02/world/asia/china-roadtrip-feminist.html,"She spends each night alone, curled up in a four-and-a-half by eight-foot rooftop tent, balanced on stilts above her car. She often eats her meals in parking lots. She has seen her daughter and grandchildren only once in the past six months, and her husband not at all.",2021-04-02T15:00:09+0000,Asia Pacific
637,"After building artificial islands, China is using large fleets of ostensibly civilian boats to press other countries’ vessels out of disputed waters.",https://www.nytimes.com/2021/04/03/world/asia/swarms-ships-south-china-sea.html,The Chinese ships settled in like unwanted guests who wouldn’t leave.,2021-04-03T09:00:18+0000,Asia Pacific
