,title,url,lead_par,date,region
206, "IAEA loses contact with safeguards monitoring systems at Chernobyl nuclear plant", https://www.upi.com/Top_News/World-News/2022/03/08/Ukraine-IAEA-loses-contact-safeguards-monitoring-systems-Chernobyl-nuclear-plant/2811646792935/, "March 8 (UPI) -- Ukrainian regulators said they have lost contact with the safeguards monitoring systems at the Chernobyl nuclear plant after Russian forces took control of it, the International Atomic Energy Agency said Tuesday.", March 8 2022, Ukraine
207, "Pentagon dismisses Poland's proposal to transfer MiG-29 jets to U.S. control", https://www.upi.com/Top_News/World-News/2022/03/08/poland-transfering-MiG-29-fighters-US-air-base/2531646775967/, "March 8 (UPI) -- The U.S. Department of Defense on Tuesday dismissed Poland's proposal to transfer all of its Russian-made MiG-29 fighter jets to a U.S. base in Germany.", March 8 2022, Ukraine
208, "Dow falls 184 points after U.S. announces Russia oil ban", https://www.upi.com/Top_News/US/2022/03/08/Dow-falls-184-markets-give-up-gains-US-announces-Russia-oil-ban/9731646774856/, "March 8 (UPI) -- The Dow Jones Industrial Average fell 184 points as markets fell from earlier gains after President Joe Biden announced a ban on Russian oil imports.", March 8 2022, Ukraine
209, "European Commission to end dependence on Russian gas by 2030", https://www.upi.com/Top_News/World-News/2022/03/08/europe-plan-end-dependence-russian-gas-ukraine-war/2371646770839/, "March 8 (UPI) -- The European Commission proposed a plan Tuesday to end its dependence on Russian gas in response to invasion of Ukraine.", March 8 2022, Ukraine
210, "Volodymyr Zelensky to Brits: 'We will not give up and we will not lose'", https://www.upi.com/Top_News/World-News/2022/03/08/ukraine-president-volodymyr-zelensky-house-of-commons-speech/9651646770548/, "March 8 (UPI) -- Ukraine President Volodymyr Zelensky delivered an emotional message to the British House of Commons on Tuesday that his people will not give up their fight against Russia.", March 8 2022, Ukraine
211, "Starbucks, McDonald's close all Russia stores over attack on Ukraine", https://www.upi.com/Top_News/World-News/2022/03/08/mcdonalds-closing-all-russian-locations-over-ukraine/6401646770184/, "March 8 (UPI) -- McDonald's and Starbucks are both temporarily closing all of their locations in Russia over the ongoing "humanitarian crisis" in Ukraine, the companies announced separately Tuesday.", March 8 2022, Ukraine
212, "Luxury automakers Ferrari, Lamborghini cease production in Russia", https://www.upi.com/Top_News/World-News/2022/03/08/Italy-Russia-Ukraine-automakers-cars/5891646767495/, "March 8 (UPI) -- Luxury automakers Ferrari and Lamborghini on Tuesday added their names to the growing list of motor vehicle companies that have suspended production and business operations inside Russia.", March 8 2022, Ukraine
213, "Indie game bundle to aid Ukraine raises over $1M", https://www.upi.com/Entertainment_News/2022/03/08/indie-game-bundle-aid-Ukraine/5821646766337/, "March 8 (UPI) -- A large bundle of independent video games, tabletop RPGs, books, zines, comics, soundtracks and more has helped to raise over $1 million to help aid Ukraine in less than 24 hours.", March 8 2022, Ukraine
214, "U.S. gas prices rise to record $4.17 per gallon amid Russia-Ukraine crisis", https://www.upi.com/Top_News/US/2022/03/08/AAA-gas-prices/1491646764969/, "March 8 (UPI) -- Average unleaded gas prices hit a record high of $4.17 per gallon Tuesday as crude oil prices skyrocketed amid the Russian invasion of Ukraine, AAA said.", March 8 2022, Ukraine
215, "Albania renames road in front of Russian Embassy 'Free Ukraine Street'", https://www.upi.com/Top_News/World-News/2022/03/08/albania-russia-embassy-street-free-ukraine/8571646755993/, "March 8 (UPI) -- Albania has renamed a street in its capital Tirana that runs past the Russian Embassy to show support for Ukraine, following the lead of other cities.", March 8 2022, Ukraine
216, "Biden bans imports of Russian oil to 'inflict further pain' on Russia for attacking Ukraine", https://www.upi.com/Top_News/US/2022/03/08/joe-biden-ukraine-ban-russia-oil/9811646749478/, "March 8 (UPI) -- President Joe Biden on Tuesday announced a ban prohibiting all U.S. sales and imports of Russian oil, to keep up economic pressure on Moscow for its military campaign in Ukraine.", March 8 2022, Ukraine
217, "Heads of U.S. intelligence  say Russian forces acting with 'reckless disregard'", https://www.upi.com/Top_News/US/2022/03/08/congress-intelligence-threats-russia-ukraine/9621646748598/, "March 8 (UPI) -- Leaders of the U.S. intelligence committee testified in Congress on Tuesday during a hearing that examined global threats, including the threat posed by Russia's war in Ukraine.", March 8 2022, Ukraine
218, "NHL cuts ties with top Russian hockey league", https://www.upi.com/Sports_News/2022/03/08/NHL-KHL-hockey-Russia-sanctions-Ukraine/1931646746789/, "March 8 (UPI) -- The NHL formally suspended its memorandum of understanding with Russia's Kontinental Hockey League, Europe's premier professional ice hockey association, because of Russia's invasion of Ukraine.", March 8 2022, Ukraine
219, "Ukraine, NATO shouldn't rush to dismiss Vladimir Putin's peace terms", https://www.upi.com/Voices/2022/03/08/ukraine-Ukraine-NATO-shouldnt-dismiss-Russian-peace-terms/6041646744068/, "March 8 (UPI) -- There has been little positive to report regarding the war in Ukraine since the beginning of Russia's invasion of the country, but Vladimir Putin's latest offering of Russian peace terms is cause for muted optimism.", March 8 2022, Ukraine
220, "Ukrainian refugees begin fleeing through escape routes; Russian airstrike hits Sumy", https://www.upi.com/Top_News/World-News/2022/03/08/ukraine-russia-war-refugees-escape/1701646740923/, "March 8 (UPI) -- Humanitarian escape routes began flowing with Ukrainian refugees on Tuesday as Russian forces continued their assault across the Eastern European nation and officials said more than 2 million people have now fled.", March 8 2022, Ukraine
221, "Japan, Australia again impose sanctions over Ukraine invasion", https://www.upi.com/Top_News/World-News/2022/03/08/Ukraine-Japan-Australia-sanctions-Russia/4601646725144/, "March 8 (UPI) -- Japan and Australia on Tuesday imposed a new round of sanctions against Russian and Belarusian officials and oligarchs as the Kremlin's war with Ukraine nears two weeks.", March 8 2022, Ukraine
222, "SpaceX plans another Starlink launch as Ukraine uses the service during conflict", https://www.upi.com/Science_News/2022/03/08/SpaceX-Starlink-satellites-Ukraine/1161646665848/, "ORLANDO, Fla., March 8 (UPI) -- SpaceX plans to launch more Starlink communications satellites from Florida on Wednesday as the Ukrainian government uses the service during its defense against the Russian invasion.", March 8 2022, Ukraine
223, "IAEA head offers to go to Ukraine after another nuclear facility damaged", https://www.upi.com/Top_News/World-News/2022/03/08/ukraine-IAEA-nculear-facilities-at-risk/7941646713469/, "March 8 (UPI) -- Nuclear facilities in Ukraine continue to be at risk, the International Atomic Energy Agency said Monday after being informed that another building containing radioactive material was damaged.", March 8 2022, Ukraine
224, "Pentagon: Russia recruiting Syrian mercenaries to reinforce stalled invasion", https://www.upi.com/Top_News/US/2022/03/07/Pentagon-confirms-Syrian-fighters-Ukraine/2191646706325/, "March 7 (UPI) -- Russia has been recruiting Syrian mercenaries to fight in Ukraine, the Pentagon said Monday, as the Kremlin seeks to reinforce its invasion that has stalled against Kyiv's resistance.", March 7 2022, Ukraine
225, "Queen Elizabeth meets Canada's Trudeau in first face-to-face since she had COVID-19", https://www.upi.com/Top_News/World-News/2022/03/07/queen-elizabeth-meets-justin-trudeau-first-meeting-since-covid-19/3681646684289/, "March 7 (UPI) -- Queen Elizabeth II met Monday with Canadian Prime Minister Justin Trudeau, marking her first in-person official meeting since her COVID-19 diagnosis two weeks ago.", March 7 2022, Ukraine
226, "Dow falls 797 points as oil prices soar amid Russia-Ukraine war", https://www.upi.com/Top_News/US/2022/03/07/Dow-falls-797-points-oil-prices-soar-Russia-Ukraine-war/9681646687448/, "March 7 (UPI) -- The Dow Jones Industrial Average fell 797 points Monday as oil prices rose to their highest levels since 2008 amid the ongoing war between Russia and Ukraine.", March 7 2022, Ukraine
227, "U.S. to meet with Venezuela as lawmakers strike deal to ban Russian oil", https://www.upi.com/Top_News/World-News/2022/03/07/venezuela-us-to-meet-venezuela-lawmakers-deal-ban-russian-oil-ukraine-invasion-rising-gas-prices/5861646685553/, "March 7 (UPI) -- The White House has sent top officials to meet with Venezuelan leaders as U.S. lawmakers announced a bipartisan deal to ban Russian oil amid surging gas prices.", March 7 2022, Ukraine
228, "Judo Federation strips Putin and Kremlin-supporting elite of titles", https://www.upi.com/Top_News/World-News/2022/03/07/hungary-international-judo-federation-strips-putin-russian-oligarch-titles/1901646679768/, "March 7 (UPI) -- The International Judo Federation has stripped Russian President Vladimir Putin and a Kremlin-supporting oligarch from all of their IJF titles.", March 7 2022, Ukraine
229, "Stolichnaya vodka renamed Stoli over opposition of Russian war in Ukraine", https://www.upi.com/Top_News/World-News/2022/03/07/latvia-stolichnaya-vodka-stoli-rename-ukraine/6821646672726/, "March 7 (UPI) -- Stolichnaya vodka will now be sold as Stoli.", March 7 2022, Ukraine
230, "Samsung, SK Group among Korean companies announcing help for Ukraine", https://www.upi.com/Top_News/World-News/2022/03/07/Samsung-SK-Group-Korea-donations-Ukraine/6611646671158/, "SEOUL, March 7 (UPI) -- South Korean corporations including Samsung Electronics and SK Group have joined the global efforts in supporting Ukraine amid an invasion of Russian forces.", March 7 2022, Ukraine
231, "Russian gymnast Ivan Kuliak condemned for 'Z' symbol amid Ukraine invasion", https://www.upi.com/Top_News/World-News/2022/03/07/qatar-gymnastics-community-condemns-ivan-kuliak-russia-z-symbol-ukraine-invasion/8591646666928/, "March 7 (UPI) -- The international gymnastics community has condemned Ivan Kuliak of Russia for wearing a "Z" symbol on his uniform in apparent support for the invasion of Ukraine.", March 7 2022, Ukraine
232, "Fear of escalation keeps NATO from enforcing no-fly zone over Ukraine", https://www.upi.com/Voices/2022/03/07/why-NATO-refuses-no-fly-zone-Ukraine-Russia/5801646661431/, "March 7 (UPI) -- As Ukrainian civilians come under severe attack and refugees are pouring into other central European countries, the clamor for a military response against Russia from NATO is getting louder.", March 7 2022, Ukraine
233, "Global COVID-19 deaths surpass 6M; nearly 1M in U.S.", https://www.upi.com/Top_News/US/2022/03/07/covid-6-million-deaths/5081646657304/, "March 7 (UPI) -- In its third year, the COVID-19 pandemic reached a sobering milestone on Monday -- more than 6 million people worldwide have died from the virus.", March 7 2022, Ukraine
234, "Ukraine cites modest progress on humanitarian corridors after talks", https://www.upi.com/Top_News/World-News/2022/03/07/ukraine-russia-war-peace-talks-ceasefire/6751646653702/, "March 7 (UPI) -- Negotiators from Ukraine and Russia failed to reach a breakthrough during a third round of talks on Monday but the Ukrainian side cited progress in establishing humanitarian corridors.", March 7 2022, Ukraine
